genres,app_name,date,price,item_id
"['Adventure', 'Indie']",The Lion's Song: Episode 4 - Closure,2017,3.99,477030
"['Adventure', 'Indie', 'RPG']",Break Through: Artificial Maze,2016,0.99,454480
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Shining Plume 2,2017,1.99,597810
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Beasts & Barbarians Golden Edition (Savage Worlds),2016,24.99,554540
"['Action', 'Indie', 'Early Access']",Nebula,2016,4.99,468130
['Simulation'],TANE DLC: BNSF GE Dash-9 44CW Warbonnet,2016,12.99,404217
['Strategy'],Sudden Strike 2 Gold,2002,5.99,612520
"['Action', 'Casual', 'Indie']",Galagan's Island: Reprymian Rising OST,2015,1.99,403280
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Item Pack for Arcane RE-Raise,2017,0.99,611942
"['Adventure', 'Free to Play', 'Indie']",Discouraged Workers - Extras,2015,,404910
"['Action', 'Indie']",Castle Invasion: Throne Out,2016,4.99,504850
['Action'],Injustice™ 2,2017,49.99,627270
"['Free to Play', 'Indie', 'Strategy', 'Early Access']",CaesarIA,2015,Free to Play,327640
"['Adventure', 'Free to Play', 'Indie', 'RPG']",Epic Battle Fantasy 3 - Soundtrack,2016,Free,523690
"['Casual', 'Strategy']",Flock!,2009,4.99,21640
"['Casual', 'Indie', 'Strategy']",Defense of Egypt: Cleopatra Mission,2016,6.99,534010
"['Action', 'Casual', 'Free to Play', 'Indie']",Bloodworks,2018,Free,717990
"['Action', 'Indie']",Horizon Shift - Soundtrack,2015,2.99,370430
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Yargis - Soundtrack / Artwork,2015,4.99,383610
"['Casual', 'Simulation']",Rocksmith® 2014 – The Killers - “When You Were Young”,2014,2.99,295036
['Indie'],Eron,2015,1.99,356880
['Action'],Painkiller Overdose,2007,4.99,3270
"['Action', 'Indie', 'Strategy', 'Early Access']",Warfront Defenders: Westerplatte,2017,4.99,412210
"['Casual', 'Free to Play', 'RPG']",Prey with Gun 带枪的猎物,2017,Free,718940
['Action'],Aces of the Luftwaffe,2015,4.99,353940
"['Casual', 'Simulation']",Rocksmith® 2014 – Billy Talent - “Try Honesty”,2014,2.99,294946
"['Action', 'Indie', 'Strategy']",Thank You: The Game 2,2015,Free to Play,419660
"['Free to Play', 'Massively Multiplayer']",Metal Reaper Online - Boss Summon Package,2015,,413000
"['Adventure', 'Indie']",The First Tree,2017,7.99,555150
"['Action', 'Casual', 'Indie']",Square x Square,2017,3.99,654750
"['Adventure', 'Indie', 'RPG']",An Assassin in Orlandes,2015,4.99,335460
['Action'],Teenage Mutant Ninja Turtles: Portal Power,2017,19.99,700740
"['Action', 'Indie']",Prison Run and Gun,2016,2.99,436390
"['Adventure', 'Indie']",A.V. - Digital Art Book,2015,0.99,342050
"['Action', 'Adventure']",Sleeping Dogs: Zodiac Tournament,2012,4.99,215258
"['Casual', 'Free to Play', 'Indie']",Hide and Seek - Unicorn Horn,2017,0.99,693619
"['Action', 'Adventure']",Prototype™,2009,19.99,10150
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",Frontiers.io - Expansion Pack 5,2017,0.99,761210
"['Action', 'Adventure', 'Indie']",Dungeon Escape,2016,3.99,454100
['Simulation'],TS Marketplace: Tamns 893 Wagon Pack Add-On,2017,4.99,513105
"['Racing', 'Simulation', 'Sports']",RIDE,2015,39.99,345660
"['Action', 'Casual', 'Indie']",Slimebrawl,2017,5.99,690000
"['Action', 'Indie', 'Massively Multiplayer', 'Simulation', 'Strategy']",RS2 Vietnam Soundtrack,2017,,629751
"['Action', 'Adventure', 'Indie']",Derelict Fleet,2017,9.99,666060
"['Casual', 'Simulation']",Rocksmith® 2014 – Daryl Hall and John Oates - “You Make My Dreams”,2016,2.99,390449
"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",Snooker Nation Championship,2016,4.99,458830
"['Adventure', 'Casual', 'Indie']",Zzzz-Zzzz-Zzzz,2017,1.99,507520
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Super Hardcore,2017,0.99,647050
"['Action', 'Indie', 'Sports', 'Early Access']",DodgeBall Blitz,2016,14.99,511110
['RPG'],Elements Soundtrack,2016,1.99,468580
"['Adventure', 'Casual', 'Indie', 'Simulation']",Happy Santa,2017,1.99,746490
"['Simulation', 'Sports']",Pro Basketball Manager 2017,2017,19.99,545130
"['Casual', 'Indie']",Hacker's Beat,2015,9.99,363650
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Jade's Journey 2,2017,3.99,607030
['Action'],BloodRayne,2003,9.99,3810
"['Indie', 'Simulation', 'Strategy']",FTL: Faster Than Light,2012,9.99,212680
['Indie'],Along the Edge,2016,12.99,504390
"['Action', 'Indie']",Tattletail,2016,4.99,568090
"['Action', 'RPG']",Magicka: Grimnir's Laboratory,2012,0.99,73120
"['Action', 'Casual', 'Indie', 'Racing', 'Sports']",Beeftacular,2016,2.99,491620
"['Action', 'Indie', 'Simulation', 'Strategy']",Kill The Bad Guy,2014,9.99,293940
"['Design &amp; Illustration', 'Photo Editing']",FireAlpaca SE,2016,39.99,458750
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy', 'Early Access']",AdVenture Communist,2016,Free To Play,462930
"['Indie', 'RPG']",Yōdanji,2017,4.99,736710
"['Action', 'Adventure']",Dead Rising 2: Off the Record,2011,19.99,45770
['Strategy'],Total War: SHOGUN 2 - The Hattori Clan Pack,2011,4.99,34345
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋,2017,9.99,722670
"['Simulation', 'Strategy']",Stellaris: Plantoids Species Pack,2016,7.99,498870
"['Casual', 'Indie', 'RPG']",Puzzle Guardians,2017,10.99,607670
"['Action', 'Indie', 'Strategy']",City Siege: Faction Island,2017,2.99,578590
['Adventure'],Nightshade Additional Scenarios,2018,7.99,751720
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Shaintar: Legends Arise (Savage Worlds),2016,24.99,555590
['Action'],Enemy Front,2014,29.99,256190
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Starfall (PFRPG),2016,15.99,549370
"['Action', 'Adventure', 'Indie', 'RPG']",Ace of Protectors,2016,1.99,398150
"['Indie', 'RPG']",Artifact Adventure,2015,6.99,359440
['Simulation'],Train Simulator: DB BR 361 Loco Add-On,2015,19.99,325994
"['Casual', 'Free to Play', 'Indie', 'Simulation', 'Strategy']",Wildlife Park 2 - Kitz (fawn),2011,19.99,306180
"['Action', 'Indie', 'RPG']",Iesabel,2013,4.99,248710
"['Casual', 'Simulation']",Rocksmith - The Strokes Song Pack,2013,7.99,222079
['RPG'],冒险村传说（Tales of Legends）,2017,1.99,578440
"['Simulation', 'Strategy']",X: Beyond the Frontier,1999,4.99,2840
"['Casual', 'Free to Play', 'Indie']",Ambre - a heartbreaking kinetic novel,2017,Free To Play,623840
"['RPG', 'Strategy']",Hyperdimension Neptunia Re;Birth1 Histoire Battle Entry / イストワールバトル参加ライセンス / 伊絲特媧兒參戰許可,2015,0.99,319016
"['Indie', 'Simulation', 'Strategy']",Air Dash,2017,3.99,755140
"['Adventure', 'Indie']",Another Adventure,2017,1.99,604450
"['Indie', 'Simulation']",Euro Truck Simulator 2 - Chinese Paint Jobs Pack,2016,0.99,461247
"['Action', 'Adventure', 'Casual', 'Racing', 'Simulation', 'Sports']",New Retro Arcade: Neon - Official Soundtrack,2016,9.99,494570
"['Casual', 'Indie']",Sticker Craft,2017,1.99,550580
"['Action', 'Adventure']",Blind Witch -Peek Window-,2017,4.99,674450
"['Adventure', 'Indie']",Flamel's miracle（弗拉梅尔的奇迹）,2017,9.99,599480
['Sports'],3D Ultra™ Minigolf Adventures,2006,9.99,10140
['Strategy'],Magic 2014 “Firewave” Foil Conversion,2013,0.99,213891
"['Action', 'Indie']",RUNNING WITH RIFLES,2015,14.99,270150
"['Simulation', 'Strategy']",Hearts of Iron IV: Colonel Edition Upgrade Pack,2017,10.0,616200
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Sci Fi Battlers 2,2017,7.99,618660
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Pathfinder RPG - Bestiary 1 Pack (PFRPG),2017,39.99,597420
"['Action', 'Indie']",Savant - ZION (Soundtrack),2017,9.99,657361
"['Action', 'Adventure']",Project Pulsation,2015,4.99,424000
"['Adventure', 'Casual', 'Indie']",Inside: Before Birth,2016,3.99,437740
"['Casual', 'Simulation']",Rocksmith® 2014 – Black Label Society Song Pack,2016,7.99,436597
['Indie'],Thomas Was Alone,2012,9.99,220780
"['Casual', 'Indie']",Celtabula,2017,1.99,706200
"['Adventure', 'Free to Play']",Tap Adventure: Time Travel - Beginner's Pack,2017,11.99,620382
"['Casual', 'Indie', 'RPG']",Heroes of Legionwood - Episode 2,2016,6.99,445710
"['Action', 'Adventure', 'Indie']",Anodyne OST,2014,4.99,331620
"['Indie', 'Simulation', 'Strategy']",Niche - a genetics survival game,2016,17.99,440650
"['Indie', 'Massively Multiplayer', 'RPG', 'Strategy', 'Early Access']",Dark Forester,2015,8.99,349450
['Simulation'],Flight Sim World: Piper PA-28R Arrow III Add-On,2017,34.99,630911
"['Adventure', 'Indie']",Space Pilgrim Episode III: Delta Pavonis,2016,1.99,439250
"['Adventure', 'Indie', 'RPG', 'Simulation']",Reigns,2016,2.99,474750
"['Casual', 'Indie']",LineWay,2017,0.99,661430
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Sports', 'Strategy']",Jackpot Poker by PokerStars,2017,,455020
['Adventure'],Jack Keane,2008,9.99,12340
"['RPG', 'Strategy']",King Arthur - The Role-playing Wargame,2009,9.99,24400
['Adventure'],eXperience 112,2007,9.99,324770
"['Action', 'Adventure', 'Indie', 'RPG']",Magicmaker,2014,9.99,319250
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy']",Yargis - Space Melee,2015,9.99,369040
['Strategy'],"Magic 2013 ""Act of War"" Deck Key",2012,0.99,208833
['Casual'],Farm Frenzy 2,2008,4.99,38130
"['Action', 'Indie', 'RPG', 'Simulation', 'Strategy']",VoidExpanse: Pariahs' Bane,2017,4.99,499410
['Simulation'],Train Simulator: ÖBB 4020 EMU Add-On,2017,19.99,448199
"['Action', 'Massively Multiplayer', 'Racing']",The Crew™ Season Pass,2014,19.99,315396
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation', 'Early Access']",The Isle,2015,19.99,376210
"['Casual', 'Indie']",Crab Dub,2017,2.99,539450
"['Action', 'Adventure', 'Casual', 'Indie']",Catorize,2015,2.99,418960
"['Action', 'Indie', 'Early Access']",The Extinction,2015,2.99,413510
"['Adventure', 'Indie', 'Simulation']",Jalopy - Soundtrack,2017,5.99,646780
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Yohjo Simulator,2015,4.99,415950
"['Adventure', 'Casual']",Phantasmat: The Endless Night Collector's Edition,2017,9.99,635520
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: PP2 RADical ROACH,2017,6.99,577404
"['Casual', 'Simulation']",Rocksmith® 2014 – Rage Against the Machine Song Pack I,2014,9.99,295064
"['Casual', 'Simulation']",Rocksmith - Rush - Headlong Flight,2012,2.99,222053
"['Action', 'Indie', 'RPG']",The Metronomicon - Indie Game Challenge Pack 1,2016,1.99,522651
"['Casual', 'Simulation']",Rocksmith® 2014 – Mötley Crüe - “Kickstart My Heart”,2015,2.99,390406
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Fiery Dragon Modern & Sci-Fi Token and Portrait Pack,2015,8.99,349820
"['Action', 'RPG']",Borderlands 2: Psycho Domination Pack,2013,0.99,224165
"['Action', 'Adventure']",LEGO® Star Wars™: The Force Awakens - Season Pass,2016,9.99,439241
"['Audio Production', 'Utilities']",MorphVOX Pro - Voice Changer,2014,39.99,269470
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",Witchcraft,2017,9.99,577000
"['Adventure', 'RPG']",The Rosefinch Curse（Ning's Wing 1）,2016,6.99,530500
"['Casual', 'Free to Play', 'Indie']",Ambre - Original Soundtrack,2017,Free,654340
['Action'],Street Fighter X Tekken: Zangief (Swap Costume),2012,0.99,210043
['Action'],BioShock® 2,2010,19.99,8850
"['Indie', 'RPG', 'Simulation', 'Strategy']",Hegemony Rome: The Rise of Caesar - Mercenaries Pack,2014,4.99,308171
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",ARK: Survival Evolved Season Pass,2017,44.99,696680
"['Casual', 'Indie', 'Simulation', 'Strategy']",Tabletop Simulator - Superfight,2015,7.99,367330
"['Action', 'Adventure', 'Casual', 'Indie']",Space Cat,2016,4.99,539980
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker VX Ace - The Simple Life Music Pack,2014,4.99,285462
"['Action', 'Indie']",Divekick,2013,4.99,244730
"['Adventure', 'Indie', 'Strategy']",Sound of the Human Tanks,2012,9.99,271010
"['Action', 'Indie']",FrightShow Fighter - Soundtrack,2016,5.99,549650
['Action'],Kung Fu Panda: Panda Village,2016,0.99,413815
"['Action', 'Indie', 'RPG', 'Simulation']",Steam Hammer - The Complete Soundtrack,2017,4.99,625330
"['Adventure', 'Casual']",The Rosebud Condominium,2017,9.99,663120
"['Action', 'Adventure', 'Casual', 'Indie']",Swingin Swiggins - SoundTrack,2017,0.99,629920
"['Adventure', 'RPG', 'Strategy']",Divinity: Original Sin 2,2017,44.99,435150
"['Indie', 'Strategy']",The Cat Machine,2015,9.99,386900
"['Action', 'Casual', 'Indie']",RFLEX - The Awesome Soundtrack,2015,0.99,393650
"['Action', 'Adventure']","Just Cause™ 3 DLC: Air, Land & Sea Expansion Pass",2015,24.99,401850
['Simulation'],New York Taxi Simulator,2016,4.99,446470
['Simulation'],FSX: Steam Edition - Republic RC-3 Seabee Add-On,2015,19.99,379240
['Simulation'],Train Simulator: West Highland Line Extension Route Add-On,2014,39.99,277748
"['Action', 'Simulation']","Damage Inc P-80 ""Bolt"" Shooting Star",2012,2.99,215433
['Indie'],Bad Rats: the Rats' Revenge,2009,0.99,34900
"['Action', 'Adventure', 'Indie', 'RPG']",Aurion: Legacy of the Kori-Odan - Official OST,2016,4.99,436420
"['Action', 'Free to Play', 'Strategy']",Bloons TD Battles - Club Starter Pack,2016,14.99,472350
"['Adventure', 'RPG', 'Simulation', 'Strategy']",Swords & Crossbones: An Epic Pirate Story,2015,4.99,383720
"['Action', 'Adventure', 'Indie']",Rogues or Heroes,2016,4.99,530650
['Action'],THE KING OF FIGHTERS 2002 UNLIMITED MATCH,2015,14.99,222440
"['Casual', 'Simulation']",Rocksmith® 2014 – Roy Buchanan - “Sweet Dreams”,2014,2.99,294930
['Simulation'],Train Simulator: DB BR 642 DMU Add-On,2017,19.99,500245
"['Action', 'Indie']",Press X to Not Die - Special Edition Content,2016,0.99,497970
"['RPG', 'Strategy']",Space Hulk Ascension,2014,29.99,317620
"['Action', 'Casual', 'Indie', 'Early Access']",Sniper Tactical,2016,4.99,374170
['Action'],Battlezone - Digital Camo (Skin),2017,0.99,594454
['Action'],NAM,1998,6.99,329650
"['Casual', 'Indie']",Toki Tori,2010,4.99,38700
"['Adventure', 'Indie']",Shadow Puppeteer Soundtrack,2016,2.99,439470
"['Indie', 'Strategy']",Sins of a Solar Empire®: Rebellion - Forbidden Worlds™ DLC,2013,4.99,228601
"['Simulation', 'Strategy']",Dawn of Discovery™,2009,9.99,33210
"['Action', 'Adventure', 'Indie']",Zombie Waiting,2017,4.99,680550
"['Action', 'Adventure']",Alan Wake,2012,9.99,108710
"['Adventure', 'Casual']",Riddles of Fate: Wild Hunt Collector's Edition,2016,9.99,555520
['Action'],Killing Floor: Nightfall Character Pack,2010,7.99,1257
"['Action', 'Indie']",Magnetta - Soundtrack,2016,2.99,520830
['Simulation'],Notruf 112 | Emergency Call 112,2016,34.99,491530
"['Action', 'Adventure', 'Indie']",Orc Attack: Flatulent Rebellion,2014,9.99,268520
"['Action', 'Indie', 'Simulation', 'Strategy']",A.I. Invasion,2015,9.99,386540
['Adventure'],Get Rich or Die Gaming,2010,2.99,395910
"['Adventure', 'Indie']",The Journey Down: Chapter One,2013,8.99,220090
"['Action', 'Indie']",Miner Meltdown,2017,6.99,426190
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Underworld Races & Classes (5E),2017,29.99,674920
"['Action', 'Adventure', 'Free to Play', 'Indie', 'RPG']",Salt Demo,2014,,327870
"['Adventure', 'Indie', 'RPG']",Canvas Quest,2017,1.99,659260
"['Adventure', 'Casual']",League of Light: Dark Omens Collector's Edition,2016,9.99,533070
"['Casual', 'Indie']",Sokoban Land DX - PaperToys,2017,Free,684110
"['Action', 'Casual']",JETPACK PORTER,2016,4.99,558020
"['Action', 'Indie']",M.A.C.S.,2017,4.99,583700
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered – Skid Row - “Slave to the Grind”,2017,2.99,509748
"['Action', 'Adventure']",Disney•Pixar Brave: The Video Game,2012,19.99,301830
"['Adventure', 'Casual', 'Indie']",PRICE,2016,Free,465520
['Simulation'],RTK Maker - Face CG Gust Set - 三国志ツクール 顔登録素材 「ガスト」セット,2015,6.99,426720
"['Indie', 'Strategy']",Syrian Warfare,2017,19.99,485980
"['Casual', 'Indie']",ClickBit,2017,1.99,674220
"['Action', 'Indie', 'Massively Multiplayer']",Heliborne - Soundtrack and Goodies,2017,0.99,730350
"['Casual', 'Simulation']",Rocksmith® 2014 – Jimi Hendrix - “Purple Haze”,2014,2.99,295070
"['Action', 'Strategy']",Battle of Empires : 1914-1918 - French campaign,2014,4.99,333400
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation']",Fermi's Path Demo,2015,,366900
"['Casual', 'Simulation']",Rocksmith® 2014 Edition – Remastered - The Gaslight Anthem - “45”,2017,2.99,637713
"['Action', 'Adventure', 'Casual', 'Indie']","Kivi, Toilet and Shotgun",2016,0.99,428950
"['Adventure', 'RPG', 'Strategy']",Omega Quintet: Mega Mic Pack,2017,2.99,714333
['Adventure'],Maggie's Apartment,2017,9.99,652950
"['Casual', 'Indie', 'Simulation']",FourChords Guitar Karaoke - Classic Rock Mix 2,2017,4.99,582071
"['Adventure', 'Casual', 'Indie', 'RPG']",Arvale - Deluxe Contents,2016,2.99,425370
"['Indie', 'Casual']",Rhythm Zone Mesh Visualizer DLC,2010,0.99,38920
['RPG'],The Divine Paradox,2016,6.99,495630
"['Indie', 'Casual']",Quantz,2009,9.99,37800
"['Action', 'Adventure']",Call of Duty®: Black Ops III - C.O.D.E. Double Duty Pack,2017,3.99,660850
"['Action', 'Sports']",Dangerous Golf,2016,19.99,405500
"['Casual', 'Simulation']",Rocksmith® 2014 – The Doobie Brothers - “China Grove”,2014,2.99,294965
['Action'],The Evil Within: The Assignment,2015,4.99,345980
"['Action', 'Casual']",Relic Alone,2015,4.99,419000
['Simulation'],Train Simulator: Southern Pacific SD70M Loco Add-On,2013,19.99,222604
"['Indie', 'RPG', 'Strategy']",Fantasy Grounds - Kith'takharos: Seal the Rift! (Savage Worlds),2017,7.99,674880
"['Casual', 'Simulation']",Paws and Claws: Pampered Pets,2008,6.99,33700
"['Design &amp; Illustration', 'Web Publishing']",RPG Maker MV - Time Fantasy: Winter Tiles,2017,4.99,618663
"['Adventure', 'Indie']",Darkness Within 2: The Dark Lineage,2010,9.99,298950
['Strategy'],Spectromancer,2008,9.99,22500
['Strategy'],Magic: The Gathering - 2013 Deck Pack 1,2012,2.99,208830
"['Adventure', 'Indie', 'RPG', 'Strategy']",Deity Quest Demo,2015,,341210
"['Casual', 'Simulation']",Farming Simulator 2013: Ursus,2013,14.99,220285
"['Casual', 'Indie', 'Strategy']",Zombie Solitaire 2 Chapter 2,2017,6.99,623170
['Indie'],4PM,2014,2.99,281840
"['Adventure', 'Casual', 'Indie', 'RPG', 'Early Access']",Alchemyland,2017,0.99,610670
"['Indie', 'RPG']",1Quest,2014,6.99,332710
"['Adventure', 'Indie']",The Adventures of Fei Duanmu 端木斐异闻录,2017,3.99,593200
"['Action', 'Free to Play', 'Indie']",Super Crate Box,2010,Free to Play,212800
['Adventure'],Gochi-Show! for Girls -How To Learn Japanese Cooking Game-,2016,4.99,512610
"['Simulation', 'Strategy']",Command LIVE - Pole Positions,2017,2.99,670700
"['Action', 'Indie', 'RPG', 'Strategy']",Dungeon Defenders Eternity,2014,19.99,302270
"['Indie', 'Racing']",Race.a.bit,2016,9.99,336030
"['Adventure', 'Casual', 'Indie']",15 Days,2010,9.99,342990
"['Action', 'Free to Play', 'Indie', 'RPG', 'Strategy']",Dungeon Defenders II - Bundle of the Beast,2017,29.99,726190
"['Casual', 'Indie', 'Strategy']",Medieval Mystery Match,2017,9.99,659180
['Adventure'],The Quivering,2015,3.99,345290
['RPG'],"BLUE REFLECTION - Summer Clothes Set B (Yuzu, Shihori, Kei)",2017,5.99,688249
['Simulation'],Pinball FX3 - Star Wars™ Pinball:  Unsung Heroes,2017,6.99,718800
"['Action', 'Adventure', 'Casual', 'RPG']",VALIANT KNIGHTS Typing Battle,2017,9.99,612810
['Action'],Sonic Generations Collection,2011,19.99,71340
"['RPG', 'Strategy']",Baldur's Gate: Siege of Dragonspear Official Soundtrack,2016,9.99,459290
"['Adventure', 'Casual', 'Simulation']",If My Heart Had Wings - Original Sound Track,2015,4.99,340080
['Racing'],GTR Evolution Expansion Pack for RACE 07,2008,7.99,8660
['Action'],Incoming Forces,2002,9.99,283390
"['Action', 'Adventure', 'Indie']",Knight Adventure,2015,0.99,409420
['Action'],Marvel vs. Capcom: Infinite - Space Suit Costume,2017,3.99,721113
"['Action', 'Indie']",Super Sky Arena Original Soundtrack,2015,7.99,408210
"['Action', 'Strategy']",HYPERNOVA: Escape from Hadea,2017,19.99,650750
"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",My Lands: Nomad - Artifact DLC Pack,2014,99.99,316540
"['Action', 'Strategy', 'Early Access']",Servo,2015,,305510
"['Action', 'Strategy']","Warhammer 40,000: Space Wolf - Exceptional Card Pack",2017,2.99,710300
"['Adventure', 'RPG']",Seinarukana Soundtrack,2017,14.99,465040
"['RPG', 'Simulation', 'Strategy']",Crusader Kings II: Songs of India,2014,1.99,279603
"['Adventure', 'Free to Play', 'Strategy']",Astro Boy: Edge of Time,2017,Free To Play,542560
"['Action', 'RPG']",Borderlands 2: Gunzerker Supremacy Pack,2013,0.99,225827
['Racing'],NASCAR Heat 2 - December Jumbo Expansion,2017,9.99,766102
"['Action', 'Indie']",Super Kitty Boing Boing,2016,5.99,440380
"['Action', 'Casual', 'Indie']",QbQbQb,2014,4.99,329320
"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",Galactic Junk League - Cyber Launch Pack,2017,39.99,682460
['Indie'],WaveLand - Soundtrack,2017,4.99,621520
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Hit Tank PRO Demo,2015,,424070
"['Indie', 'Simulation', 'Strategy', 'Early Access']",Medieval Kingdom Wars,2017,18.99,499660
"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie', 'Simulation', 'Sports', 'Strategy']",Pixel Puzzles Ultimate - Puzzle Pack: Aki,2016,2.99,543810
['Action'],DEAD OR ALIVE 5 Last Round: Core Fighters Character: Hitomi,2016,3.99,531151
['Strategy'],Armageddon - TCWE,2017,2.99,759170
"['Action', 'Indie']",Blast-off Original Soundtrack,2017,1.99,488120
"['Action', 'Casual', 'Indie']",Bit Blaster XL,2016,0.99,433950
"['Action', 'Casual', 'Indie']",Prison Chainball Massacre,2017,1.99,707230
"['Strategy', 'Simulation']",Majesty 2: Monster Kingdom,2011,4.99,73041
"['Action', 'Indie']",Starfighter Neon,2017,1.99,744170
['Simulation'],FSX: Steam Edition - FTX Trees HD Add-On,2015,12.99,379565
"['Adventure', 'Free to Play', 'Indie', 'RPG']",The Black Watchmen - Whitechapel,2017,Free,760340
"['Action', 'Adventure', 'Casual', 'Indie']",Ameline and the Ultimate Burger,2017,6.99,672380
"['Adventure', 'Indie']",The Guilt and the Shadow,2015,8.99,332630
"['Casual', 'Indie', 'Simulation']",Infinite Game Works Episode 0,2014,12.99,302290
['Action'],The Expendables 2 Videogame - Hale Ceasar Upgrade DLC,2012,,204522
"['Action', 'Strategy']",Deadly Dozen,2001,9.99,514080
"['Casual', 'Indie']",Letter-Setter,2017,3.99,676320
"['Indie', 'Simulation']",Rule Your School,2016,2.99,566550
"['Adventure', 'Indie', 'RPG']",Lords of Xulima - Special Digital Rewards,2014,6.99,319290
"['Action', 'Indie', 'Racing']",O3DX,2016,7.99,363270
"['Action', 'Adventure']",LEGO Batman 3: Beyond Gotham Season Pass,2015,14.99,330860
"['Indie', 'RPG']",A Study in Steampunk: Choice by Gaslight,2015,3.99,421630
"['Adventure', 'Indie', 'RPG']",Choice of the Rock Star,2017,3.99,752830
"['Indie', 'Simulation']",Tower!2011:SE - Seattle [KSEA] Airport,2017,9.99,632320
"['Indie', 'RPG', 'Strategy']",Battles of Norghan Gold Version,2016,4.99,534830
"['Action', 'Indie', 'RPG']",Tkl Online,2015,7.99,335770
"['Indie', 'RPG']",Boot Hill Heroes - The Hangman's Ballad,2015,0.99,341410
['RPG'],Operation Babel: New Tokyo Legacy / 東京新世録 オペレーションバベル,2017,39.99,548810
"['Action', 'Indie']",Children of Apollo,2017,4.99,652040
"['Casual', 'Indie']",Inferno Puzzle,2017,0.99,654980
['Action'],Pac-Man Championship Edition DX+: Pac Steps BGM,2013,0.99,246256
"['Adventure', 'Indie', 'RPG']",Destiny Warriors RPG,2015,2.99,399790
"['Adventure', 'Indie', 'RPG']",Alum,2015,4.99,338420
['Simulation'],Train Simulator: Norfolk Southern SD40-2 High Nose Long Hood Forward Loco Add-On,2014,19.99,277737
"['Casual', 'Indie', 'Strategy']",Braveland,2014,4.99,285800
"['Action', 'Adventure']",Tomb Raider: Legend,2006,6.99,7000
"['Action', 'Strategy']",Guardians of Middle-earth: The Warrior Bundle,2013,14.99,111912
['RPG'],Rise of the Argonauts,2008,9.99,12770
"['Action', 'Casual', 'Indie']",Of Carrots And Blood,2016,1.99,439440
"['Adventure', 'Casual', 'Indie', 'Sports', 'Strategy']",Mahjong Solitaire - Monsters Pack 2,2017,0.99,740700
['Action'],Star Horizon - Soundtrack,2015,1.99,374820
"['Action', 'Adventure', 'Casual', 'Indie']",Cyberhunt,2017,0.99,636150
"['Adventure', 'Casual']",Puzzle Agent 2,2011,9.99,94590
"['Casual', 'Indie']",Eventide Night - OST,2017,9.99,633470
"['Action', 'Indie', 'Early Access']",Super Treasure Arena,2016,7.99,338330
"['Action', 'Strategy']",Total War: WARHAMMER - Jade Wizard,2016,Free,551820
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Nikolai (Character for Occult RERaise),2017,2.99,698356
"['Indie', 'Casual']",Magnetis,2009,1.99,37500
['RPG'],Pool of Death,2016,3.99,497240
"['Indie', 'Racing', 'Sports']",MiniBikers,2015,5.99,416350
['Strategy'],"Warhammer® 40,000: Dawn of War® - Soulstorm",2008,12.99,9450
"['Adventure', 'Casual', 'Indie']",Anoxemia,2015,3.99,338050
['Strategy'],Worms Reloaded: Puzzle Pack,2011,4.99,22631
['RPG'],Fantasy of Eden,2017,2.99,735010
"['Casual', 'Simulation']",Rocksmith® 2014 – Queens Of The Stone Age - “Make It Wit Chu”,2015,2.99,342849
